gone	5
good	40
got	6
gouge	7
gouging	1
governing	1
government	1
gr	20
grab	1
grade	4
grades	9
gradual	4
gradually	23
graduallyflattening	1
graduallysoftening	1
grain	5
grains	1
grams	9
graph	2
graphed	1
graphite	6
grasp	1
grating	4
gravity	5
gravityinduced	1
graze	1
great	5
greater	23
greatest	1
greatly	10
greenboy	1
grey	8
gripping	1
groove	4
grooved	1
grooves	1
grossly	1
ground	15
group	1
grow	5
growing	2
growth	4
grundring	1
gruson	2
guess	1
guidance	1
gun	38
guncotton	3
guncottonfilled	2
gunnery	3
gunpowder	1
guns	9
h	6
had	115
hadfield	1
hairline	1
half	13
halfcaliber	7
halfcaliberthick	1
halfcaliberthickness	1
halfturrets	1
halfturretthe	1
halfway	2
halted	1
hammer	3
hammered	5
hammering	3
hammers	1
hand	4
handbooka	1
handle	5
handled	2
handling	5
handthat	1
happen	1
happened	1
happening	2
happens	9
harbor	1
hard	66
hardcapped	14
harden	8
hardenability	4
hardened	45
hardener	1
hardeners	1
hardening	54
hardeningperhaps	1
hardeningthe	1
hardens	2
harder	17
harderthis	1
hardest	8
hardly	1
hardness	94
hardnesses	1
hardsteelfaced	1
hardtodetonate	1
hardwell	1
harmlessmanganese	1
harte	2
haruna	1
harvey	17
harveyized	28
harveyizing	2
harveylike	1
has	134
have	134
havent	1
haveryized	1
having	17
hbl	7
hblthe	1
hc	29
hctype	2
he	35
head	4
header	1
heads	3
heard	1
heart	1
heat	29
heated	9
heating	10
heattreated	1
heatwrought	1
heavier	14
heaviest	5
heavilyarmored	1
heavilyconstructedprojectile	1
heavy	47
hebooster	1
hefilled	1
height	2
held	11
helium	1
hello	1
help	9
helped	1
helps	1
hence	4
here	50
hereafter	1
hereany	1
heregood	1
herr	3
hershey	1
hiei	1
high	82
highaltitude	1
highcarbon	5
higher	52
higherquality	1
highest	15
highestgrade	1
highesttemperature	1
highgrade	1
highhardness	4
highly	6
highlyconcussive	1
highlyhardened	1
highmolybdenumcontent	1
highobliquity	1
highorder	3
highperformance	1
highpressure	1
highquality	8
highspeed	4
highstrength	5
hightemperature	2
hightensile	6
highvelocity	3
hiho	1
him	2
hipper	1
his	14
historical	4
history	3
hit	124
hits	21
hitting	11
hl	6
hms	3
holbrook	1
hold	15
holding	3
hole	44
holed	4
holes	6
holing	3
holler	1
hollow	5
homogeneous	110
honor	1
hood	7
hooded	2
hoods	3
hopefully	1
horizontal	5
horizontally	1
horseshoes	2
horton	1
hot	15
hours	3
how	30
however	41
ht	8
htgrade	1
html	1
htmlformat	1
hts	4
huge	10
hull	10
hulls	2
human	3
hurt	1
hy	1
hy180	3
hy80	3
hydraulically	1
hydrogen	4
hytype	1
i	161
ib	1
iceberg	1
icecold	1
icing	1
idea	2
ideal	2
ideally	1
ideas	1
identical	19
identically	1
identification	1
identifying	1
iera	9
ieven	1
if	226
ignition	1
ignore	1
ignored	7
ignores	1
ignoring	5
ii	91
iiand	1
iiera	6
iii	12
ijn	9
ikrupp	1
illuminating	2
imaginary	1
imagine	2
imagining	1
imbedded	6
imbedding	1
imbeded	1
immediate	1
immediately	10
immersion	1
impact	182
impacted	23
impactedmuch	1
impactnosefuzed	1
impacts	28
impactso	1
impactthe	1
impaired	1
impale	1
impede	1
impedes	1
impeding	1
imperfections	2
impervious	1
implied	1
implies	4
imply	1
importance	3
important	13
impossible	7
improper	1
improve	12
improved	43
improvement	11
improvements	9
improves	2
improving	1
improvments	1
impurities	19
impurity	4
impurityabsorbing	1
in	1152
inability	1
inadequate	2
inbetween	5
incendiary	1
inch	12
inches	12
incidence	2
inclined	2
include	4
included	4
including	30
incontact	1
incorrect	1
incorrectly	1
increase	52
increased	43
increases	46
increasing	40
increments	1
indeed	1
indefinitely	2
independent	2
independently	1
indestructible	2
indicate	5
indicated	7
indicates	7
indicating	3
indication	2
indirect	1
individual	3
industry	1
ineffective	4
inert	7
inertia	3
inertial	5
inertiallyactivated	1
inexpensive	1
inferior	13
inferiority	3
infinitely	1
inflicted	1
influence	3
information	6
informed	1
ingot	2
ingots	1
inherent	2
inhibited	1
inhibiting	1
inhibits	1
initial	14
initially	2
inner	1
insensitive	1
inserted	3
inserting	1
inside	18
installation	1
installed	3
instant	3
instantaneous	3
instantaneouslydetonating	1
instantaneouslynosefuzed	1
instantaneousnosefuzed	3
instantly	13
instead	26
institute	1
insulating	3
insulation	1
insulator	1
intact	19
intended	1
intense	2
interact	1
interchangeably	1
intercrystal	1
interesting	3
interestingly	3
interfered	1
interior	1
interleaved	1
interlock	1
interlocked	1
interlocking	3
intermediate	2
intermolecular	1
internal	20
internalfuzed	1
internally	5
interrupt	1
interviews	1
into	132
intricate	3
intrinsic	1
introduced	32
introducing	1
introduction	10
investigated	1
invisible	1
involved	8
invulnerability	1
invulnerable	2
iron	238
ironas	1
ironcast	1
ironclads	1
ironically	2
ironno	1
irons	2
irregular	6
irregularities	1
irregularly	2
is	759
isan	1
isolation	1
isotope	1
isotopes	1
isotropic	2
issue	1
issued	1
it	480
italian	20
italians	2
italy	7
item	1
items	1
its	213
itself	35
itselfhere	1
itselfthe	1
iv	2
izod	2
jagdtiger	1
jagged	1
jam	2
jammed	1
jamming	3
january	3
japan	12
japanese	38
japanesebuilt	1
japans	1
jean	1
jersey	2
jet	1
jets	1
jewelry	1
job	2
joined	2
joins	1
joint	4
joints	2
jones	1
july	1
jump	1
jumps	1
just	73
jutland	1
k	29
kappe	2
kc	123
kctype	29
kdos	11
keep	16
keeping	6
keeps	2
kept	16
key	1
keyed	1
keying	2
keyser	1
kg	4
killed	2
kilograms	4
kind	34
kinds	10
kinetic	24
kirishima	1
km	5
knc	7
knocked	8
knocking	1
know	15
knowing	1
knowledge	20
knowledgefor	1
known	17
kongo	2
kopfzunder	1
krupp	124
kruppand	1
krupparmor	1
krupps	10
krupptype	3
kt2	1
ktt	1
kuk	1
kz	3
l	30
la	1
laboratory	1
lack	5
lacking	1
laid	2
laminated	25
laminatedneeded	1
laminatedplate	2
laminates	1
laminations	1
land	8
large	76
largecaliber	5
largecavity	12
largefiller	2
largely	2
largenonexplosivepayload	1
larger	45
largescale	1
largest	5
last	15
lasting	1
late	5
late1930s	2
late1942	1
later	42
latest	2
lateworld	3
latewwii	2
lathe	1
latter	11
lavishly	1
law	2
laws	4
lax	1
layer	119
layerand	1
layered	1
layers	17
layersthe	1
layeruntil	1
lb	15
lc	7
lead	7
leander	1
learn	1
least	19
leave	1
leaving	6
led	2
ledeburite	11
left	8
lefthand	1
lend	1
length	12
lengthen	1
lengths	1
leopard	1
less	74
lesser	2
lessthanfullstrength	1
letter	1
letting	1
level	29
levels	1
liable	1
license	6
licensed	1
lid	1
lies	1
life	4
lift	1
light	21
lightcase	4
lighter	6
lightest	1
lightly	3
lightlyarmored	3
lightlybuilt	1
lightlyprotected	2
lights	1
lighttomedium	1
lightweight	1
like	58
likelihood	2
likely	8
limit	34
limitation	1
limitations	2
limited	10
limiting	3
limits	3
line	22
linear	13
lineardouble	1
linearly	6
lineoffire	1
lines	1
liquid	34
liquified	1
listing	1
literally	2
little	17
live	2
living	3
load	6
loading	2
loads	5
loam	1
local	1
localized	1
lock	1
locked	5
locking	3
logic	4
long	33
longburningfillerfragmentthrowing	1
longduration	1
longer	17
longitudinal	1
longlasting	1
longrange	2
look	4
looking	1
looks	1
loosely	1
lorraine	1
lose	1
loses	1
losing	1
loss	24
losses	1
lost	2
lot	10
low	38
lowalloy	2
lowcarbon	7
lowcarboncontent	1
lower	62
lowered	3
lowering	2
lowers	5
lowertemperature	2
lowest	8
lowobliquity	1
lowprobability	1
lowtemperature	1
lt	2
lubricant	2
luck	2
lucked	1
lumps	6
lutzow	1
lyddite	3
m	14
m79	9
m79apclc	3
m79projectilebased	1
machinability	1
machine	1
machineability	1
machinery	3
machinerys	1
machining	3
machinist	1
made	113
magazine	4
magazines	2
magnitude	2
main	18
major	37
majorcaliber	3
majority	1
make	47
makers	2
makes	23
makeup	1
making	36
malfunctioning	2
malleable	3
manganese	10
manipulate	1
manipulating	1
manipulation	1
manner	18
mantlet	1
manufacture	22
manufactured	16
manufacturer	8
manufacturers	20
manufacturing	16
manufacuring	1
many	74
maraging	1
marine	1
mark	32
marked	2
markedly	2
market	1
marks	2
marre	7
martenite	1
martensite	47
martensites	1
martensitic	1
maryland	2
mass	35
massachusetts	1
masses	1
massive	1
massproduced	1
match	5
matched	2
matches	4
matching	2
material	114
materials	41
maternite	1
matrix	5
matter	9
maximum	52
maximumpower	2
maximumstrength	1
may	56
me	6
mean	7
meaning	6
meaningful	1
means	13
meant	3
measure	4
measured	8
measures	1
measuring	2
mechanical	19
mechanically	4
mediocre	1
medium	8
mediumsize	2
mediumsized	9
mediumthickness	4
mediumtohigh	3
mediumtolongrange	1
meet	1
meeting	1
melanite	1
melt	3
melting	10
melts	1
men	1
mentioned	22
merchant	1
mercury	1
merely	25
merge	1
merged	2
merging	1
met	3
metal	102
metallurgical	22
metallurgists	1
metallurgy	3
metals	10
metastable	1
meter	1
meters	1
methane	3
method	17
methods	6
metric	3
microelectronic	1
microprocessorrelated	1
microscope	2
microscopic	2
microscopically	1
mid1943	2
middle	18
middlebody	9
midpoint	1
midvale	51
midvales	1
midworld	2
midwwii	1
might	10
migrating	1
mild	34
mildly	2
millions	1
mind	2
mine	1
mines	1
minimal	5
minimize	3
minimizing	1
minimum	72
minimums	2
miniradar	1
ministry	1
minor	4
minus	1
miscellaneous	2
missing	2
mission	1
mit	4
mix	4
mixandmatch	1
mixed	15
mixes	1
mixing	2
mixture	4
mixtures	2
mm	1
mn	1
mnc	20
mnctype	2
mo	1
mod	11
mode	1
model	2
models	4
moderate	2
moderately	4
moderatelyprotected	1
modern	13
modes	1
modest	6
modification	2
modified	12
modifier	1
modifies	4
modify	3
mold	6
molding	1
molds	1
molecular	2
molecule	2
molecules	6
molten	12
molybdenum	30
molybdenumare	1
molybdenums	1
moment	2
momentum	2
money	3
monitortype	1
monobloc	4
monopoly	1
months	1
more	209
moreorless	12
moreso	1
morespecialized	1
morning	1
most	141
mostly	5
mostlysuccessful	1
motion	13
mound	2
mount	7
mounted	1
mounts	2
move	19
moved	5
moves	2
movie	1
moving	16
movingthe	1
mr	5
much	126
multifacetted	1
multilayer	1
multiplate	1
multiple	3
multiples	1
multiplicative	2
multiplied	1
multiplier	9
multiply	5
multiplying	2
multipurpose	1
multiton	1
museum	2
must	29
muzzle	4
my	55
n	100
nail	2
name	7
named	1
names	1
narrow	20
narrower	1
narrowest	2
narrowing	2
narrows	1
nathan	3
nation	6
nations	7
natural	1
naturally	1
naval	67
navalarmorrelated	1
navies	1
navy	96
navyhe	1
navys	4
nbl	43
nblsts	5
nca	7
ncv	1
near	30
nearby	5
nearcht	1
nearer	1
nearliquid	1
nearly	13
nearnormal	3
nearnormalobliquity	1
nearpoint	1
nearrightangles	4
nears	1
neatly	1
necessarily	2
necessary	10
necessity	1
need	10
needed	42
needing	3
needlelike	1
needleshaped	1
needless	1
needs	3
negating	1
negative	3
negligible	1
neighbors	1
neither	3
nelson	1
net	1
never	27
neverbuilt	1
new	61
newcomposition	2
newer	1
newlydiscovered	1
newlylined	1
newport	1
news	2
newtonian	1
newtons	1
next	7
ni	1
nichelcromovanadio	1
nickel	44
nickelalloy	1
nickelchromiumvanadium	1
nickels	1
nickelsteel	53
nicrsteel	2
night	4
nil	1
nine	1
ninth	2
nisteel	2
nitpicking	1
nitrocellulose	1
no	99
noadf	5
nobody	2
nomenclature	2
nominal	6
noncemented	38
nondeforming	4
nondelay	3
nondetonating	11
none	4
noneif	1
nonenglish	1
noneutron	1
nonexploding	1
nonfacehardened	4
nonfrench	1
nongerman	6
nonimpact	2
nonitalian	1
nonmetallic	1
nonmoving	1
nonparallel	1
nonpenetrating	2
nonu	1
nonus	1
norm	1
normal	54
normalare	1
normalimpact	1
normalized	3
normalizing	1
normally	8
normalobliquity	5
north	5
nose	178
nosefirst	5
nosefuzed	10
noseless	1
noses	15
nosethat	1
nosetip	1
not	337
notch	4
note	49
noted	1
notes	3
nothing	10
noticeably	2
noticed	1
notquitesothick	1
now	14
nowcapless	1
nowfreelymoving	1
nowhere	1
nowobsolete	1
nowuniversallyused	1
npg	2
nplate	1
nth	2
nuclei	2
nullified	1
number	27
numbers	7
numerical	2
numerous	3
nurnberg	1
nuts	1
nutshell	1
nvnc	6
nvnctype	1
o	2
ob	29
ob1	5
ob2	6
ob3	6
oberg	1
object	45
objects	16
oblique	29
obliqueimpact	2
obliquetonormal	1
obliquities	6
obliquity	156
obliquitythe	2
obliquitythis	1
obsolete	3
obtain	2
obtained	8
obvious	5
obviously	14
occur	15
occurred	11
occurring	4
occurs	33
occursi	1
occursother	1
ocean	8
odds	3
of	1861
off	114
official	1
offset	3
offshoot	1
ofgrain	1
often	1
ogive	6
oil	5
oklahoma	1
okm	1
okun	3
old	17
older	8
oldest	1
omogenee	3
on	260
once	9
onceliving	1
one	87
oneanother	4
oneanotherbut	1
onehalf	2
onehundredmillionth	1
ones	1
onethird	1
only	173
onpurpose	1
onto	2
open	16
opening	3
openings	3
operating	1
operation	1
operationmalfunction	1
operationto	1
opinion	1
opposed	4
opposite	3
optimize	2
optimum	10
optional	2
options	1
or	537
orange	1
orcarburizing	1
order	5
ordnance	5
orientation	1
oriented	2
original	82
originally	12
orso	1
other	148
otherapc	1
otherone	1
others	3
otherwise	23
otherwiseidentical	2
our	6
ourselves	1
out	70
outer	5
outline	1
outside	4
outward	5
oval	2
ovalnosed	2
oven	5
ovens	1
over	94
over10	1
over45oobliquity	1
over6	1
overall	3
overfilled	1
overlap	1
overlapped	1
overlapping	2
overlaps	1
overpressure	1
oversensitive	1
oversoft	1
own	19
oxygen	7
oxygen16	1
p	7
packed	2
packing	1
page	3
pages	1
paid	1
palliser	1
panzergranat	1
panzerschiffe	2
panzershiffe	1
panzersprenggranat	1
paper	2
paragraph	1
parallel	13
parameter	1
parameters	3
parking	1
part	28
partial	6
partially	5
particles	1
particular	8
particularly	1
parts	6
pass	8
passed	4
passing	2
past	5
patent	2
patented	1
path	12
pattern	11
patterned	1
patterns	1
patternthat	1
patternwith	1
pay	1
pbl	5
peak	1
peaking	1
peaks	1
pearl	1
pearlite	25
pearlitic	1
peeled	1
pegs	1
pellet	6
penetrable	1
penetrate	59
penetrated	15
penetratedcalled	1
penetrates	4
penetrating	24
penetration	198
penetrationchanging	1
penetrationmodifying	1
penetrationreducing	1
penetrationrelated	1
penetrations	3
penetrative	4
people	3
per	10
percent	32
percentage	40
percentages	7
perentage	2
perfect	6
perfected	2
perfecting	1
perfectly	1
perforation	1
perform	1
performance	11
performed	3
perhaps	13
period	7
periodic	9
permanent	2
permanently	5
personnel	7
petalling	2
petals	1
phase	3
phenomenon	4
phoenix	1
phosphorus	4
physical	2
physically	4
physics	2
piastro	2
picric	1
picture	1
piece	24
pieces	47
pierce	3
pierced	3
piercing	3
pill	1
pillarlike	1
pin	19
pins	1
pipes	1
pit	3
pits	1
pivot	2
pivoted	1
pivoting	2
place	23
placed	4
places	5
placing	2
plain	2
plane	1
planes	3
planning	1
plant	2
plants	3
plantsthe	1
plastic	2
plastics	1
plate	638
platea	1
platefor	1
plateinduced	1
plates	295
platesand	1
platesas	1
platessame	1
platestempered	1
platesthe	1
platesunder	1
platesup	1
plateswhich	2
platethat	1
platethis	1
platetoplate	1
plating	5
platingand	1
platinum	1
play	1
player	1
plentiful	3
plenty	1
plotted	1
plotting	1
plug	25
plugs	10
plunging	1
plus	8
pocket	5
pocketbattleship	1
point	55
pointed	18
pointednose	1
pointing	1
points	13
poison	1
poisonous	3
poland	1
pole	1
policy	1
polished	1
pool	3
poor	19
poorerquality	1
popout	1
port	5
portion	28
portions	10
ports	1
position	2
positioned	1
possibility	1
possible	39
possibly	9
post1900	1
post19030	1
post1908	2
post1911	2
post1912	2
post1930	23
post1934	1
posthardening	8
postimpact	6
postjutland	2
postquench	1
postworld	30
postwwi	10
postwwii	4
pounding	1
pounds	7
poured	1
pouring	2
pov	3
powder	25
power	16
powered	1
powerful	6
powithvanadium	1
pp755	2
practical	3
practically	2
practice	3
practicesuch	1
pre1911	1
preceding	1
precipitate	3
precipitates	1
precipitation	1
precisely	1
precision	1
precludes	1
preconceived	2
predecessor	1
predefined	1
predicted	1
preexplosion	1
preferred	2
preferring	1
prekc	1
prematurely	1
present	3
press	1
presses	1
pressing	2
pressure	13
pressureinduced	1
pressuresensitive	1
presumed	1
pretty	4
prevent	22
prevented	2
preventing	2
prevents	4
previous	7
previously	13
previouslyimpossibletomake	1
previouslymentioned	1
preworld	6
prewwi	5
primarily	7
primary	5
primer	12
primers	1
primitive	1
principal	1
principles	1
prior	44
priority	1
prism	1
probably	13
problem	21
problems	8
proceed	1
proceedings	1
process	56
processes	13
processing	2
prodcution	1
produced	5
producer	1
product	12
production	16
productioneven	1
productiongrade	1
products	3
profile	1
program	10
programthick	1
progressive	2
progressively	3
progressivelydeforming	1
projected	2
projectile	557
projectiles	382
projectilesare	1
projectilesflatnose	1
projectileshaped	1
projectilesizecaused	1
projectilesnote	1
projectilesremember	1
projectilesthough	1
projectiletwo	1
projectilevsplate	1
promoted	2
proof	1
propellant	1
propellantfilled	1
propellent	1
proper	4
properly	12
properties	31
property	4
proportion	2
proportional	6
proportionately	8
protect	5
protected	2
protecting	1
protection	19
protective	11
proved	5
provide	3
provided	2
provides	2
proving	12
proximity	2
prying	1
psgr	7
psychotic	1
published	1
puff	1
pull	3
pulled	4
pulls	2
pulverization	1
pulverize	1
punch	10
punched	6
punchedout	1
punches	1
punching	8
punchingout	1
punchout	1
pure	8
purification	4
purified	8
purifying	3
purpose	6
purposely	2
purposes	7
push	5
pushed	10
pushing	1
put	8
puts	1
puzzle	1
pyramid	2
pyramidal	1
pyramids	1
pythagorean	1
q	48
qa	20
qain	1
qavalue	2
qback	5
qd	29
qloss	10
qlossmax	6
qmod	4
qmodthick	3
qmodthin	2
qout	1
qptable	8
qpused	19
qtotal	1
quadruple	2
qualitat	1
quality	120
quantified	1
quantities	1
quantity	1
quartz	1
quench	4
quenched	5
quenchhardened	2
quenching	11
queneau	1
quickly	1
quite	12
r	1
ra	48
radar	2
radially	1
radiating	1
radically	3
radii	1
radioactive	2
radius	5
rainbow	1
raise	1
raised	11
raises	1
raising	2
rammed	2
ramped	1
ramplike	1
ran	1
random	4
randomly	2
range	35
ranged	1
rangefinding	1
ranges	2
ranging	1
rapid	15
rapidly	26
rapidlyapplied	1
rare	6
rarely	8
rate	42
rates	4
ratewith	1
rather	93
rating	1
ratio	12
ratios	2
rays	1
razorsharp	1
rb	4
rc	17
reabsorbed	1
reach	13
reached	10
reaches	7
reaching	5
react	1
reaction	1
reactionary	1
reactions	1
readily	2
real	6
realized	3
realizes	1
really	6
rear	5
rearfacing	1
rearranged	2
reason	13
reasonable	2
reasonably	3
reasoned	1
reasons	3
rebounds	1
rebuilding	1
recently	3
recipe	4
recognized	1
recombine	1
reconstructed	1
record	1
rectangular	3
red	4
redeeming	1
redhot	1
redistribute	1
reduce	24
reduced	27
reducedpower	1
reduces	13
reducing	12
reduction	23
reductions	1
redundant	1
reference	2
references	1
refining	3
reflected	1
reflecting	1
reflects	1
reform	4
refrigeration	2
refused	1
refuted	1
regard	3
regardless	7
regards	1
region	18
regions	1
regular	12
regulated	1
reheating	2
reinforced	2
reinforcement	2
reintroduced	1
related	6
relates	1
relation	1
relationship	1
relative	6
relatively	18
released	3
releasing	1
relevant	1
reliability	1
reliable	9
reliablewelding	1
reliably	1
reliance	1
relied	1
rely	1
relying	2
remain	18
remainder	2
remained	4
remaining	29
remains	9
remanufactured	1
remarkably	1
remelted	1
remember	2
removable	1
removal	2
remove	1
removed	11
removes	4
removing	4
renamed	2
render	2
rendered	4
rendering	4
renders	3
repair	2
repairs	1
repeatable	1
repeated	4
repeating	3
replace	5
replaced	11
replacement	3
replaces	6
replacing	6
report	2
reported	1
represent	4
representative	2
require	5
required	22
requirements	4
requires	3
requiring	8
reshape	1
reshaping	1
resist	7
resistance	58
resistant	4
resistenza	2
resisting	5
resistive	1
resists	3
resize	1
resolidifying	1
respectively	6
respects	1
rest	15
restored	1
restraints	1
restricted	8
restricting	3
restrictions	3
result	31
resulted	4
resulting	6
results	59
resultsthe	1
retain	3
retained	23
retaining	7
retention	1
retested	1
retesting	1
return	2
revealed	1
reverse	4
reversing	1
revert	2
reverted	2
revised	4
rib	1
riblike	1
ribs	2
ricochet	16
ricocheted	3
ricocheting	1
ricochets	3
ricochetted	3
ricochetting	3
rid	1
right	10
rightangle	1
rightangles	15
righthand	2
rightly	1
rigid	6
rigidbody	2
rigorous	1
ring	7
ringed	1
ringing	2
rings	2
ringshaped	3
rise	1
rises	1
rival	1
riveted	4
rivetholes	1
riveting	1
rivets	2
rock	3
rocket	1
rocketnozzleshaped	1
rockwell	1
rod	6
rods	1
role	2
roles	1
rolled	7
rollers	1
rolling	4
roman	1
roof	7
roofa	1
roofs	11
room	15
rotate	1
rotated	1
rotating	2
rotation	2
rough	3
roughly	16
roughly60owide	1
round	6
rounded	6
rounds	1
roundtoround	1
rows	2
royalties	3
rte	4
rudder	1
rule	6
rules	3
run	4
running	2
runs	2
rushed	1
russian	1
rust	6
rusted	1
rustprone	1
rustproof	1
rusts	1
s	228
sabotage	1
sabotted	1
sacrificial	1
safer	2
safety	4
safetyprecaution	1
said	2
salami	1
salt	1
same	111
sample	15
samples	4
sand	4
sank	1
sap	34
sapc	4
saptype	3
satisfies	1
satisfy	1
satisfying	1
save	1
saving	1
say	12
says	2
scale	15
scaleand	1
scaled	4
scaledue	1
scalefree	1
scales	2
scaling	51
scattered	2
scenario	1
scharnhorst	4
schbst	4
schiffbaustahl	11
schneider	8
scissors	1
scoop	1
scope	1
scour	1
screens	1
screw	2
screwed	2
seal	2
sealed	1
seals	1
seat	1
seats	2
sec	4
second	40
secondary	4
seconds	2
secret	1
secretly	1
secrets	1
section	11
sections	1
see	220
seed	6
seeds	6
seeing	1
seem	8
seemingly	1
seems	12
seen	1
select	1
selecting	1
selfpropagating	1
semiarmor	2
semiarmorpiercing	1
semple	1
send	1
sense	2
sensitive	9
sensitivity	1
sensors	1
separate	20
separated	2
separately	7
separatelyand	1
separatelykrupps	1
separates	1
separating	3
separation	1
september	1
sequences	1
series	3
service	1
set	58
setback	1
sets	4
setting	9
seven	1
several	19
severaldeckhigh	1
severe	4
severely	1
shadow	1
shallow	5
shallowness	1
shape	30
shaped	5
shapes	3
shaping	5
shark	1
sharp	3
sharpedged	1
sharply	5
sharplypointed	1
shatter	57
shattered	13
shattering	1
shear	6
sheared	2
shearing	2
sheath	1
sheet	2
shelflife	2
shell	11
shellite	1
shells	3
shield	1
shielding	1
shields	2
shift	1
shimose	1
ship	35
shipboard	2
shipbuilders	3
shipbuilding	5
shipexcept	1
shipped	2
shipping	1
ships	33
shock	28
shockinduced	2
shocktype	1
shockwaveinduced	1
shooting	1
shop	1
shore	5
short	11
shortage	1
shortages	3
shortcoming	1
shortdelay	2
shortened	1
shorter	2
shortfall	1
shortlived	2
shorts	1
shot	10
shots	1
should	8
shoulder	1
shout	2
show	8
showed	11
showing	4
shown	1
shows	2
shrapnel	1
shrink	1
shrinkage	1
shrinks	1
shrunk	1
shut	1
si	1
side	27
sidebyside	1
sideeffect	1
sidemounted	1
sides	6
sideways	33
sidewaysmoving	3
sidewaysthrown	2
sighting	1
sign	1
signed	1
significance	1
significant	19
significantly	12
silicon	22
siliconmanganese	1
similar	68
similitude	2
simple	8
simpler	1
simplest	1
simplicity	1
simplified	2
simply	12
simulate	1
simultaneously	4
sin	1
sin5	1
since	86
single	31
singlecrystal	1
singleexponent	2
singleplate	3
singlevalued	1
sink	1
sinking	1
sister	1
site	6
situation	4
six	3
sixatom	1
size	64
sizefree	1
sizeindependent	1
sizes	4
sketch	1
skidding	1
skids	3
skill	4
skillproduction	1
skims	2
skip	1
skislope	6
skislopethe	1
skoda	5
skodas	1
slab	1
slack	1
slag	1
slam	1
slamming	1
slams	1
slap	2
slash	1
slice	7
slices	1
slid	1
slide	3
sliding	2
slight	3
slightly	34
slightlyimproved	2
slightlymodifiedoriginalkctype	1
slippery	1
sloped	2
slot	3
slow	18
slowcooled	1
slowed	7
slower	9
sloweracting	1
slowermoving	2
slowing	2
slowly	45
slowlyapplied	1
slowlyappliedforce	1
slowlychanging	1
slowlyincreasing	2
slowlymoving	1
slowmoving	1
slows	3
slowthis	1
small	71
smallcavity	2
smaller	35
smallest	4
smalltomediumsized	1
smash	1
smelted	1
smelting	2
smoke	2
smooth	5
smoothbore	1
smoothly	2
snap	4
snapped	2
snapping	2
snaps	1
so	176
soak	4
society	1
soft	35
softbodied	1
softcapped	16
softcementedlayer	1
softened	3
softening	7
softens	2
softer	3
softest	2
softness	2
softshat	8
softsteel	1
solar	1
solder	4
soldered	1
solderedon	2
soldering	1
sole	2
solid	48
solidand	1
solidified	4
solidifies	5
solidly	1
solidshot	1
solidshottype	2
solution	2
solved	4
solving	1
some	121
somehow	4
somesometimes	1
something	5
sometimes	30
somewhat	35
somewhere	1
son	17
sonchilledcastirontype	1
sons	2
soot	1
sort	3
sound	3
source	2
sources	1
south	3
space	11
spaced	15
spaces	10
spalling	1
spalls	1
sparks	2
spec	2
special	24
speciallyformed	1
speciallyformulated	1
speciallyhardened	1
specialpurpose	1
specific	8
specifically	1
specification	5
specifications	2
specified	13
specifying	1
specimens	1
specs	3
spectacular	2
specusing	1
speed	11
speedbump	1
speeding	1
spgr	5
spheres	2
spherical	1
spheroidization	2
spin	2
spinning	4
spinstabilized	2
splash	1
splashes	1
splinter	1
splinterresistant	1
split	8
splits	1
splitting	4
spontaneously	1
spot	3
spots	2
spotting	1
spotty	1
spray	1
sprayed	1
spraying	2
spraysince	1
spread	7
spreading	1
sprenggranat	1
sprenggrenat	1
spring	8
springaction	1
springs	1
sprinkled	2
squad	1
square	8
squareon	1
squeeze	1
squeezed	3
squeezing	1
ss	23
stabbing	1
stabilization	1
stabilize	1
stable	2
stacked	2
stages	2
stahl	1
standard	43
standards	4
stands	1
starrheit	3
stars	1
start	6
started	3
starting	3
starts	4
state	8
stated	4
statements	1
states	1
statistical	1
status	1
stay	1
stayed	1
staying	1
stays	5
ste	7
steadily	21
steady	1
steam	5
steel	278
steelfaced	2
steelmaking	1
steels	48
steep	4
steeper	2
steeply	1
steeplyfalling	1
step	7
steps	5
stepvalues	1
stern	1
sticking	5
sticks	1
still	52
stilldangerous	1
stilluncracked	1
stop	13
stopped	10
stops	2
stored	1
strafing	1
straight	10
straightline	1
strange	2
strapping	1
straps	1
strategic	2
strength	40
strengthen	3
strengthened	2
strengths	3
stress	11
stressed	2
stresses	3
stretch	5
stretched	3
stretches	1
stretching	2
strides	1
strike	1
striking	53
stringers	1
stripes	4
striping	1
stripped	1
stripping	1
strips	1
strong	16
stronger	9
strongest	4
strongly	3
structure	29
structures	6
sts	66
stubborn	1
stuck	2
study	4
subject	8
submarine	3
submarines	3
subsequent	1
subsequently	1
substantial	2
substitute	1
substituted	2
subtract	2
subtracting	1
subtraction	1
succeeded	1
succeeding	1
success	3
successes	1
successful	6
successfully	2
succession	5
successive	1
successively	1
such	88
sudden	9
suddenly	6
suffer	9
suffered	2
suffers	2
suffication	1
sufficient	2
sulfur	10
sum	6
summation	2
summing	1
sun	1
sunk	1
sunthe	1
supercharge	1
supercool	1
superfastburning	1
superfiring	1
superhard	4
superhardcapped	1
superhighvelocity	1
superior	9
superiority	1
superlong	2
superseded	1
superstructure	1
superthick	1
superultrastrong	1
supplies	3
supply	4
supplying	1
support	29
supported	4
supporting	3
supports	2
supposed	5
supreme	1
sure	4
surface	94
surfaceby	1
surfacecaps	1
surfaces	5
surprising	1
surrendered	1
surrounding	13
